Date,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2023-03-31,311.0699996948242,288.5513998413086,306.0237726891037,298.485730463053,313.4951245342778,314.28789988661435,298.3411711704584,0.0
2023-04-03,314.1124954223633,289.1138998413086,307.6800193546065,299.3663378634279,316.8334074406266,318.28694476952666,298.6960476533866,0.0
2023-04-04,317.3699951171875,289.63949981689456,309.0655720817171,300.1817748840813,318.85297234954913,320.27520652205635,299.1317573829933,0.0
2023-04-05,318.9574966430664,290.1347998046875,310.1771759977184,300.9228318809941,319.80857958712136,320.79865247254645,299.67070789101683,0.0
2023-04-06,319.0175018310547,290.66079986572265,310.8152690455836,301.51121753999877,319.2566275259171,319.38136301462066,300.34336221953964,0.0
2023-04-10,318.29750061035156,291.0137997436523,311.6191266842778,302.16007318814457,319.5367044143035,319.33914948099937,301.1500288409951,0.0
2023-04-11,317.72750091552734,291.3128997802734,312.3136676213413,302.7764008263442,319.59168759473613,319.08930515258317,302.05617080500093,0.0
2023-04-12,316.91749572753906,291.616799621582,312.7043697270364,303.28850753959193,318.8236060549392,317.82297620468216,303.0279608832465,0.0
2023-04-13,316.19749450683594,291.8532995605469,312.7416629290268,303.67106388719594,317.2078970003185,315.5738154290335,304.0015411376953,0.0
2023-04-14,316.47750091552734,292.19059967041017,313.455924095603,304.2790865535504,318.21392942495777,317.0978809684851,304.9827758412302,0.0
2023-04-17,316.65250396728516,292.52819976806643,314.02415556548675,304.839710354926,318.6800313395724,317.7651877713235,305.9667266092183,0.0
2023-04-18,317.4050064086914,292.86839965820315,314.5592489846742,305.38892522238393,319.0711316492335,318.2930297323659,306.9351835839542,0.0
2023-04-19,318.86000061035156,293.23809936523435,315.03710858102016,305.91737223086295,319.31938647988477,318.60502472072614,307.8989183402356,0.0
2023-04-20,318.7449951171875,293.56569915771485,315.44520667815664,306.41919880677557,319.4058957236343,318.6952254625961,308.8415111023703,0.0
2023-04-21,318.17249298095703,293.8402990722656,315.5379613560649,306.8060118083035,318.55862810561047,317.5343660315174,309.74725191092784,0.0
2023-04-24,317.614990234375,294.1371987915039,315.65707513334684,307.1905911762238,318.0440268230384,316.9378088694687,310.6230235158661,0.0
2023-04-25,316.8874969482422,294.46959899902345,315.68962369709067,307.53419215140116,317.4197300113019,316.2408120875921,311.4843506989656,0.0
2023-04-26,314.7074966430664,294.763798828125,315.05633109010387,307.6305233509431,314.8157834294635,312.907490451478,312.2970049822772,0.0
2023-04-27,313.60499572753906,294.94889892578124,314.7022937597707,307.79681926136476,313.63302764709584,311.75378675872577,313.0495666692286,0.0
2023-04-28,314.54000091552734,295.2151989746094,315.32981735353457,308.2892209122982,315.85834660026234,315.2532857902168,313.72444322374133,0.0
2023-05-01,316.19249725341797,295.51529907226563,316.13317070966866,308.84899007696714,318.2578140342472,318.6342020910802,314.33783834951896,0.0
