Date,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2023-06-06,177.75500106811523,180.78689910888673,176.37452416137955,176.5536592788607,178.60004360783475,179.3109030276878,174.47712914737656,0.0
2023-06-07,180.38999938964844,180.8023991394043,177.25624342773756,176.85785454021942,180.87137117361806,182.12778398649584,174.56296247317468,0.0
2023-06-08,183.28750228881836,180.8164991760254,178.36555032389703,177.26503003660181,183.51736872756368,185.26702633098586,174.71015379163953,0.0
2023-06-09,184.41749954223633,180.81139907836913,179.27382176414613,177.62878182802496,185.1077082381817,186.79389133050972,174.91635744071303,0.0
2023-06-12,185.77999877929688,180.79349899291992,179.9133969880522,177.9190468996646,185.63921890443427,186.86632135326929,175.16459811175312,0.0
2023-06-13,186.1525001525879,180.81349899291993,180.56746432846433,178.2281257637412,186.23221846391638,187.12745734055258,175.47015362021364,0.0
2023-06-14,186.3249969482422,180.8723989868164,181.3855230337222,178.60861687005004,187.36124583014703,188.19118630058287,175.81660419040256,0.0
2023-06-15,186.16749954223633,180.88109909057619,181.88824310354323,178.89496437342243,187.37937717343814,187.7494548475211,176.19073994954425,0.0
2023-06-16,186.77000045776367,180.8821990966797,182.50510525219494,179.2300848307038,187.8830058532382,188.09046731013814,176.59043126047396,0.0
2023-06-20,186.80500030517578,180.87229919433594,182.88676049544077,179.49323464158414,187.64760807183694,187.47205611127086,176.99262261096342,0.0
2023-06-21,186.1050033569336,180.84909927368165,183.1360098718155,179.7142971969112,187.13705014542916,186.5951995244529,177.40706705164027,0.0
2023-06-22,185.8025016784668,180.81049926757814,183.30978621364076,179.90982566242295,186.57520840557822,185.76668561733004,177.84873373714493,0.0
2023-06-23,184.7750015258789,180.74799926757814,183.31203239335343,180.0439573548596,185.64742299159266,184.5371205288865,178.3221597082821,0.0
2023-06-26,183.43250274658203,180.68429931640625,183.00736294122729,180.06458782007013,183.96734545775945,182.39963586088635,178.79549313768928,0.0
2023-06-27,182.3375015258789,180.57699935913087,182.7565448366464,180.09146804933994,182.8209996740458,181.15263206173816,179.2752463258343,0.0
2023-06-28,182.00250244140625,180.46569931030274,182.8235954781692,180.21965184582535,182.94409860523382,181.69258491641133,179.7741970015161,0.0
