Date,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2023-03-07,331.5824966430664,331.4345001220703,333.28427655133055,334.32888883106546,331.1072466203639,332.2412085863799,337.5623466585889,0.0
2023-03-08,332.0499954223633,331.800299987793,332.79380083564524,334.1145944443462,330.15107345545465,330.8020273606141,337.32348858868636,0.0
2023-03-09,331.56249237060547,332.1635998535156,332.31559965704986,333.89380382784054,329.35107773856953,329.69962336185813,337.0765133139528,0.0
2023-03-10,328.77999114990234,332.3887997436523,331.2894204241169,333.469330070103,326.85703566123595,326.3804623420728,336.7825626326196,0.0
2023-03-13,325.04249572753906,332.61789978027343,330.0050415962604,332.9300419350423,323.90377555724615,322.687763987732,336.38861206431443,0.0
2023-03-14,322.5299987792969,332.7854998779297,328.76226000924333,332.37622248384145,321.5191371894965,320.0065019608297,335.8933342827691,0.0
2023-03-15,320.9550018310547,332.9526998901367,328.03200916772767,331.9764266545578,321.0982016817132,320.1064536507182,335.3133034411772,0.0
2023-03-16,320.07000732421875,333.10459991455076,327.0884535422308,331.4883296015917,319.9184771843852,319.0493850316966,334.6744145522883,0.0
2023-03-17,320.9500045776367,333.30399993896486,326.6619587039076,331.1650068528886,320.4839116843449,320.34185562532514,333.98543303689837,0.0
2023-03-20,320.87000274658203,333.38019989013674,325.75507440291096,330.6679691923701,319.24643329694527,318.9835017903404,333.2758342601635,0.0
2023-03-21,320.89749908447266,333.4526998901367,325.3711758904835,330.3395777273383,319.7925854026005,320.08372067539017,332.5681490486051,0.0
2023-03-22,322.41749572753906,333.52399993896483,325.398822471242,330.1543685367204,321.4376214825533,322.5070044277119,331.86629702721115,0.0
2023-03-23,321.6499938964844,333.54199981689453,324.818952493716,329.7629576175486,320.6993386402022,321.4509758034448,331.16753142557025,0.0
2023-03-24,322.23499298095703,333.54579986572264,324.3768462540086,329.41281502573554,320.44366510088,321.12424107887637,330.4797225763768,0.0
2023-03-27,322.23999786376953,333.4832000732422,324.14830859506446,329.1344957484933,320.8286912402724,321.67141523945884,329.82293220802586,0.0
2023-03-28,321.9124984741211,333.4520999145508,324.1662740354621,328.9451886740633,321.85115709721634,323.01710438884083,329.1992899576823,0.0
2023-03-29,322.8199996948242,333.4260998535156,324.1266877602437,328.7436950494092,322.42388886411555,323.6338684363108,328.5815427803699,0.0
2023-03-30,324.37999725341797,333.48329986572264,324.45483207277,328.67841622541584,324.0230775876321,325.60244304231486,327.95496848777486,0.0
2023-03-31,325.9199981689453,333.56940002441405,324.90207417437256,328.6706315770602,325.6728435191305,327.4977693763164,327.3303695490331,0.0
2023-04-03,327.99749755859375,333.6541998291016,325.75962094596025,328.82558604726034,328.3313747010868,330.64903947005564,326.74990646927444,0.0
2023-04-04,331.02249908447266,333.72909973144533,326.88744124794613,329.1035398578761,331.3887825503547,334.14715858788065,326.21885699990355,0.0
2023-04-05,332.7375030517578,333.75139984130857,327.6710591584488,329.2932926285068,332.8171719789032,335.2484389014247,325.76962864251783,0.0
2023-04-06,334.32250213623047,333.84619995117185,328.46538673252985,329.51012268142256,334.09305618948684,336.1834599544504,325.43740637508444,0.0
2023-04-10,334.8925018310547,333.82259979248045,329.1803430841656,329.7215802642524,334.96749529566534,336.6263180277999,325.22370260733146,0.0
2023-04-11,334.9049987792969,333.804299621582,329.93363734768013,329.96632401617717,335.90603538874603,337.24388478772016,325.11259140203026,0.0
2023-04-12,335.6449966430664,333.81559967041017,330.70767696428686,330.2383396111457,336.84726016987725,337.92808643437786,325.1101530098621,0.0
2023-04-13,336.09249114990234,333.819599609375,331.36348900737244,330.4883025164818,337.3473503026936,338.0645383240678,325.1953689198435,0.0
2023-04-14,337.4599914550781,333.8625994873047,332.3642119085375,330.87596060049975,338.99151690527583,339.84096296475764,325.3874366666064,0.0
2023-04-17,338.17999267578125,333.88999938964844,333.08374351184654,331.1883846955623,339.548123098858,340.08605459424984,325.65592419659646,0.0
2023-04-18,338.93499755859375,333.9154995727539,333.84332905810095,331.53091629260734,340.2648321446557,340.626213597585,325.98722048158993,0.0
2023-04-19,339.7324981689453,333.94299957275393,334.5051800286764,331.8552980454436,340.66652395677374,340.78232188635616,326.4035784874434,0.0
2023-04-20,339.3874969482422,333.92329956054687,335.00349227377717,332.13517647288745,340.59734614888333,340.3685133096475,326.9013253671152,0.0
2023-04-21,339.16500091552734,333.8832995605469,335.3308833774855,332.36327703977696,340.1143860254094,339.4984449903452,327.4604302865487,0.0
2023-04-24,338.7124938964844,333.8291995239258,335.63967248572766,332.58870252062076,339.7763069256822,338.95028978280686,328.07043023756995,0.0
2023-04-25,338.4499969482422,333.83179962158204,335.9852644317692,332.83038833693524,339.72368871232953,338.8681372555632,328.7470042852708,0.0
2023-04-26,337.53499603271484,333.80029937744143,335.9124557807112,332.9284376423939,338.4198606733063,337.1174446876852,329.4710474838446,0.0
2023-04-27,336.28499603271484,333.66829956054687,335.58329538362716,332.92928391807783,336.6050249928054,334.8320896471537,330.2280227284372,0.0
2023-04-28,336.30750274658203,333.60619964599607,335.8740416973454,333.1360294516014,337.1873296458538,335.97151788156805,330.9906461739246,0.0
2023-05-01,336.87750244140625,333.5690997314453,336.4469258175739,333.44566926490705,338.6193070922676,338.1287960182448,331.74617079746577,0.0
2023-05-02,338.13500213623047,333.572399597168,336.8817102102472,333.71687983347607,339.39099549146914,339.19238460426953,332.487991615578,0.0
2023-05-03,339.11499786376953,333.57649963378907,336.8804085332405,333.8405581038784,338.6672391769869,338.1489016552673,333.1895654937368,0.0
2023-05-04,338.09249114990234,333.55319946289063,336.5725837352718,333.85112606950247,337.1385418577013,336.1181605390979,333.8390714857313,0.0
2023-05-05,335.66748809814453,333.4818994140625,335.99007293937484,333.7522381541725,335.03823375256604,333.48027926162314,334.43178737310717,0.0
2023-05-08,334.75999450683594,333.4954995727539,336.07228827792613,333.869035914524,335.48971546713005,334.49141097821547,334.970398420169,0.0
2023-05-09,334.59749603271484,333.45149963378907,336.0887008271238,333.9612475896569,335.64467206959387,334.9610943086839,335.46657128981605,0.0
2023-05-10,335.0124969482422,333.39109954833987,336.05328840340655,334.0321911604297,335.6048530666838,335.09101804735354,335.88104662483124,0.0
2023-05-11,336.05249786376953,333.34379943847654,335.9906997179581,334.08936945783483,335.485174782154,335.0750698571339,336.23413302574625,0.0
2023-05-12,335.2024917602539,333.3490994262695,335.6950649239902,334.05958487904456,334.63117197978437,334.04285095826447,336.5227439786181,0.0
2023-05-15,334.44749450683594,333.39139953613284,335.4178368443263,334.0258708637743,333.98577199848273,333.3579632229764,336.73042909598644,0.0
2023-05-16,333.94749450683594,333.4552993774414,335.23474264091925,334.01583477042055,333.7464772691822,333.24893259767515,336.8659845987956,0.0
2023-05-17,332.6624984741211,333.4749993896484,334.69199413676057,333.87205598557875,332.3630752645533,331.56242569514006,336.9298425368321,0.0
2023-05-18,332.9824981689453,333.4850991821289,334.6828820495163,333.90099841449154,332.93076774444614,332.6260916103389,336.94030545081625,0.0
2023-05-19,333.69749450683594,333.5430990600586,334.8358948838588,333.98567635457977,333.8832640303935,334.07486982874775,336.896354769483,0.0
2023-05-22,333.80249786376953,333.56569915771485,334.7641290569194,333.99369017041374,333.90673275234025,334.1166713288368,336.82342265564716,0.0
2023-05-23,334.4399948120117,333.5709991455078,334.5570029279815,333.9507948331007,333.46868044577695,333.52289399711566,336.73653986424574,0.0
2023-05-24,333.4399948120117,333.5913989257813,334.1184454194893,333.81976717923055,332.3411764314328,332.03830905652967,336.6090087890625,0.0
2023-05-25,331.42749786376953,333.55089904785154,333.43973034683603,333.59190762845645,330.61433500812024,329.8511760596987,336.42549010853713,0.0
2023-05-26,329.81749725341797,333.5150991821289,332.8075380860751,333.36278816394105,329.31137997187545,328.38857681876306,336.1832369580681,0.0
2023-05-30,329.30249786376953,333.5112991333008,332.5889223362764,333.263844758683,329.52743223144444,329.05170253024386,335.9160455774378,0.0
2023-05-31,329.2799987792969,333.49089904785154,332.3590408559866,333.1562317127791,329.6030056051076,329.40581852586,335.64021225917486,0.0
2023-06-01,329.6574935913086,333.49389892578125,332.0435906512845,333.0136201325343,329.3280519005946,329.20868965981185,335.3730826672213,0.0
2023-06-02,330.45499420166016,333.44049896240233,331.9209697390757,332.9322942157282,329.6709638482138,329.82928177422605,335.0886073171357,0.0
2023-06-05,332.2624969482422,333.46829895019533,332.6041961374258,333.1337911956613,332.5079907962303,333.74704844263783,334.8110455171562,0.0
2023-06-06,333.66500091552734,333.45729888916014,332.9959526646914,333.2512998765152,333.8477678251741,335.29546135382793,334.5487924269688,0.0
2023-06-07,335.32750701904297,333.42139892578126,333.34862608280764,333.3657686889269,334.81091768217556,336.2408916542103,334.29897769880887,0.0
2023-06-08,336.885009765625,333.3730990600586,333.7732246766888,333.51496660050657,335.84169742047885,337.2513397995576,334.0813544944481,0.0
2023-06-09,337.07000732421875,333.3307989501953,334.332866108012,333.72263071138514,337.1449233803926,338.605652119296,333.9014163547092,0.0
2023-06-12,337.8550033569336,333.33189880371094,334.88143531975237,333.940190116227,338.2111878856935,339.59153110241186,333.75456463849105,0.0
2023-06-13,339.1050033569336,333.41389892578127,335.5801662206397,334.2237325612641,339.6199580032677,341.03424366153575,333.6645648155684,0.0
2023-06-14,340.4674987792969,333.533798828125,336.36236943136765,334.5530200332246,341.105566503697,342.5398807530096,333.61008971414446,0.0
2023-06-15,340.87000274658203,333.601298828125,336.81321876429746,334.7831131591835,341.32493968030826,342.2914058292435,333.5773739284939,0.0
2023-06-16,342.24500274658203,333.6872985839844,337.69730434756167,335.17477980555077,342.995132674174,344.12327686122165,333.58083089192706,0.0
2023-06-20,342.69000244140625,333.74579864501953,338.28093855416955,335.47970917349664,343.47985879343736,344.2764048257942,333.61546080789446,0.0
2023-06-21,342.1500015258789,333.77719848632813,338.5230555431595,335.67502561896106,342.87248217560654,343.02722085738634,333.703917986081,0.0
2023-06-22,341.9024963378906,333.7778985595703,338.6238263356731,335.82228738426716,342.0164619508268,341.62295904124153,333.86780717637805,0.0
2023-06-23,340.5449981689453,333.7751986694336,338.70340078036395,335.96024409532095,341.3327515543254,340.6193981833703,334.1063876681858,0.0
2023-06-26,339.09749603271484,333.77619873046876,338.53191221166895,336.0072958954261,340.0306693286258,338.88585349855833,334.3830854627821,0.0
2023-06-27,338.2675018310547,333.73929901123046,338.3772569268654,336.0517184205442,339.0753140325955,337.7724014917099,334.6912956708743,0.0
2023-06-28,338.2175064086914,333.7228991699219,338.47200737791684,336.1763632266824,339.1388733494104,338.11477084408546,335.0350614948037,0.0
